  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2459199.750000  2020-12-16T06:00:00   -80.25000  171.951  -10.085  1.009149  0.263325   77.042   87.843  19.29
2459199.791667  2020-12-16T07:00:00   -80.20833  171.960  -10.096  1.009263  0.263280   77.018   87.871  19.29
2459199.833333  2020-12-16T08:00:00   -80.16667  171.970  -10.106  1.009377  0.263234   76.993   87.900  19.29
2459199.875000  2020-12-16T09:00:00   -80.12500  171.980  -10.117  1.009490  0.263189   76.969   87.929  19.29
2459199.916667  2020-12-16T10:00:00   -80.08333  171.989  -10.127  1.009604  0.263143   76.945   87.957  19.29
2459199.958333  2020-12-16T11:00:00   -80.04167  171.999  -10.138  1.009718  0.263097   76.920   87.986  19.29
2459200.000000  2020-12-16T12:00:00   -80.00000  172.009  -10.148  1.009831  0.263051   76.896   88.014  19.29
2459200.041667  2020-12-16T13:00:00   -79.95833  172.018  -10.159  1.009945  0.263005   76.872   88.043  19.29
2459200.083333  2020-12-16T14:00:00   -79.91667  172.028  -10.170  1.010058  0.262959   76.847   88.071  19.29
2459200.125000  2020-12-16T15:00:00   -79.87500  172.037  -10.180  1.010171  0.262912   76.823   88.100  19.29
2459200.166667  2020-12-16T16:00:00   -79.83333  172.047  -10.191  1.010285  0.262866   76.798   88.128  19.28
2459200.208333  2020-12-16T17:00:00   -79.79167  172.056  -10.201  1.010398  0.262819   76.774   88.157  19.28
2459200.250000  2020-12-16T18:00:00   -79.75000  172.066  -10.212  1.010511  0.262773   76.750   88.186  19.28
2459200.291667  2020-12-16T19:00:00   -79.70833  172.076  -10.222  1.010624  0.262726   76.725   88.214  19.28
2459200.333333  2020-12-16T20:00:00   -79.66667  172.085  -10.233  1.010737  0.262679   76.701   88.243  19.28
2459200.375000  2020-12-16T21:00:00   -79.62500  172.095  -10.243  1.010850  0.262632   76.677   88.271  19.28
2459200.416667  2020-12-16T22:00:00   -79.58333  172.104  -10.254  1.010963  0.262585   76.652   88.300  19.28
2459200.458333  2020-12-16T23:00:00   -79.54167  172.114  -10.264  1.011076  0.262538   76.628   88.329  19.28
2459200.500000  2020-12-17T00:00:00   -79.50000  172.123  -10.275  1.011189  0.262490   76.604   88.357  19.28
2459200.541667  2020-12-17T01:00:00   -79.45833  172.133  -10.286  1.011302  0.262443   76.579   88.386  19.28
2459200.583333  2020-12-17T02:00:00   -79.41667  172.142  -10.296  1.011414  0.262395   76.555   88.414  19.27
2459200.625000  2020-12-17T03:00:00   -79.37500  172.152  -10.307  1.011527  0.262347   76.531   88.443  19.27
2459200.666667  2020-12-17T04:00:00   -79.33333  172.162  -10.317  1.011639  0.262300   76.507   88.471  19.27
2459200.708333  2020-12-17T05:00:00   -79.29167  172.171  -10.328  1.011752  0.262252   76.482   88.500  19.27
2459200.750000  2020-12-17T06:00:00   -79.25000  172.181  -10.338  1.011864  0.262204   76.458   88.529  19.27
2459200.791667  2020-12-17T07:00:00   -79.20833  172.190  -10.349  1.011977  0.262155   76.434   88.557  19.27
2459200.833333  2020-12-17T08:00:00   -79.16667  172.200  -10.359  1.012089  0.262107   76.409   88.586  19.27
2459200.875000  2020-12-17T09:00:00   -79.12500  172.209  -10.370  1.012201  0.262059   76.385   88.615  19.27
2459200.916667  2020-12-17T10:00:00   -79.08333  172.219  -10.380  1.012314  0.262010   76.361   88.643  19.27
2459200.958333  2020-12-17T11:00:00   -79.04167  172.228  -10.391  1.012426  0.261962   76.337   88.672  19.27
2459201.000000  2020-12-17T12:00:00   -79.00000  172.238  -10.401  1.012538  0.261913   76.312   88.700  19.26
2459201.041667  2020-12-17T13:00:00   -78.95833  172.247  -10.412  1.012650  0.261864   76.288   88.729  19.26
2459201.083333  2020-12-17T14:00:00   -78.91667  172.257  -10.423  1.012762  0.261815   76.264   88.758  19.26
2459201.125000  2020-12-17T15:00:00   -78.87500  172.266  -10.433  1.012874  0.261766   76.240   88.786  19.26
2459201.166667  2020-12-17T16:00:00   -78.83333  172.275  -10.444  1.012985  0.261717   76.215   88.815  19.26
2459201.208333  2020-12-17T17:00:00   -78.79167  172.285  -10.454  1.013097  0.261668   76.191   88.844  19.26
2459201.250000  2020-12-17T18:00:00   -78.75000  172.294  -10.465  1.013209  0.261618   76.167   88.872  19.26
2459201.291667  2020-12-17T19:00:00   -78.70833  172.304  -10.475  1.013321  0.261569   76.143   88.901  19.26
2459201.333333  2020-12-17T20:00:00   -78.66667  172.313  -10.486  1.013432  0.261519   76.118   88.930  19.26
2459201.375000  2020-12-17T21:00:00   -78.62500  172.323  -10.496  1.013544  0.261469   76.094   88.958  19.26
2459201.416667  2020-12-17T22:00:00   -78.58333  172.332  -10.507  1.013655  0.261419   76.070   88.987  19.26
2459201.458333  2020-12-17T23:00:00   -78.54167  172.342  -10.517  1.013766  0.261369   76.046   89.016  19.25
2459201.500000  2020-12-18T00:00:00   -78.50000  172.351  -10.528  1.013878  0.261319   76.022   89.044  19.25
2459201.541667  2020-12-18T01:00:00   -78.45833  172.360  -10.538  1.013989  0.261269   75.997   89.073  19.25
2459201.583333  2020-12-18T02:00:00   -78.41667  172.370  -10.549  1.014100  0.261219   75.973   89.102  19.25
2459201.625000  2020-12-18T03:00:00   -78.37500  172.379  -10.559  1.014211  0.261168   75.949   89.130  19.25
2459201.666667  2020-12-18T04:00:00   -78.33333  172.389  -10.570  1.014323  0.261118   75.925   89.159  19.25
2459201.708333  2020-12-18T05:00:00   -78.29167  172.398  -10.580  1.014434  0.261067   75.901   89.188  19.25
2459201.750000  2020-12-18T06:00:00   -78.25000  172.407  -10.591  1.014545  0.261016   75.877   89.217  19.25
2459201.791667  2020-12-18T07:00:00   -78.20833  172.417  -10.602  1.014655  0.260966   75.852   89.245  19.25
2459201.833333  2020-12-18T08:00:00   -78.16667  172.426  -10.612  1.014766  0.260915   75.828   89.274  19.25
2459201.875000  2020-12-18T09:00:00   -78.12500  172.436  -10.623  1.014877  0.260863   75.804   89.303  19.24
2459201.916667  2020-12-18T10:00:00   -78.08333  172.445  -10.633  1.014988  0.260812   75.780   89.331  19.24
2459201.958333  2020-12-18T11:00:00   -78.04167  172.454  -10.644  1.015098  0.260761   75.756   89.360  19.24
2459202.000000  2020-12-18T12:00:00   -78.00000  172.464  -10.654  1.015209  0.260710   75.732   89.389  19.24
2459202.041667  2020-12-18T13:00:00   -77.95833  172.473  -10.665  1.015320  0.260658   75.707   89.418  19.24
2459202.083333  2020-12-18T14:00:00   -77.91667  172.482  -10.675  1.015430  0.260606   75.683   89.446  19.24
2459202.125000  2020-12-18T15:00:00   -77.87500  172.492  -10.686  1.015540  0.260555   75.659   89.475  19.24
2459202.166667  2020-12-18T16:00:00   -77.83333  172.501  -10.696  1.015651  0.260503   75.635   89.504  19.24
2459202.208333  2020-12-18T17:00:00   -77.79167  172.510  -10.707  1.015761  0.260451   75.611   89.532  19.24
2459202.250000  2020-12-18T18:00:00   -77.75000  172.520  -10.717  1.015871  0.260399   75.587   89.561  19.23
2459202.291667  2020-12-18T19:00:00   -77.70833  172.529  -10.728  1.015981  0.260346   75.563   89.590  19.23
2459202.333333  2020-12-18T20:00:00   -77.66667  172.538  -10.738  1.016091  0.260294   75.539   89.619  19.23
2459202.375000  2020-12-18T21:00:00   -77.62500  172.548  -10.749  1.016201  0.260242   75.514   89.648  19.23
2459202.416667  2020-12-18T22:00:00   -77.58333  172.557  -10.759  1.016311  0.260189   75.490   89.676  19.23
2459202.458333  2020-12-18T23:00:00   -77.54167  172.566  -10.770  1.016421  0.260137   75.466   89.705  19.23
2459202.500000  2020-12-19T00:00:00   -77.50000  172.576  -10.780  1.016531  0.260084   75.442   89.734  19.23
2459202.541667  2020-12-19T01:00:00   -77.45833  172.585  -10.791  1.016641  0.260031   75.418   89.763  19.23
2459202.583333  2020-12-19T02:00:00   -77.41667  172.594  -10.801  1.016751  0.259978   75.394   89.791  19.23
2459202.625000  2020-12-19T03:00:00   -77.37500  172.603  -10.812  1.016860  0.259925   75.370   89.820  19.23
2459202.666667  2020-12-19T04:00:00   -77.33333  172.613  -10.822  1.016970  0.259872   75.346   89.849  19.22
2459202.708333  2020-12-19T05:00:00   -77.29167  172.622  -10.833  1.017079  0.259818   75.322   89.878  19.22
2459202.750000  2020-12-19T06:00:00   -77.25000  172.631  -10.843  1.017189  0.259765   75.298   89.907  19.22
2459202.791667  2020-12-19T07:00:00   -77.20833  172.640  -10.854  1.017298  0.259711   75.274   89.935  19.22
2459202.833333  2020-12-19T08:00:00   -77.16667  172.650  -10.864  1.017408  0.259658   75.249   89.964  19.22
2459202.875000  2020-12-19T09:00:00   -77.12500  172.659  -10.875  1.017517  0.259604   75.225   89.993  19.22
2459202.916667  2020-12-19T10:00:00   -77.08333  172.668  -10.885  1.017626  0.259550   75.201   90.022  19.22
2459202.958333  2020-12-19T11:00:00   -77.04167  172.677  -10.896  1.017735  0.259496   75.177   90.051  19.22
2459203.000000  2020-12-19T12:00:00   -77.00000  172.687  -10.906  1.017844  0.259442   75.153   90.080  19.22
2459203.041667  2020-12-19T13:00:00   -76.95833  172.696  -10.917  1.017953  0.259388   75.129   90.108  19.22
2459203.083333  2020-12-19T14:00:00   -76.91667  172.705  -10.928  1.018062  0.259334   75.105   90.137  19.21
2459203.125000  2020-12-19T15:00:00   -76.87500  172.714  -10.938  1.018171  0.259279   75.081   90.166  19.21
2459203.166667  2020-12-19T16:00:00   -76.83333  172.723  -10.949  1.018280  0.259225   75.057   90.195  19.21
2459203.208333  2020-12-19T17:00:00   -76.79167  172.732  -10.959  1.018389  0.259170   75.033   90.224  19.21
2459203.250000  2020-12-19T18:00:00   -76.75000  172.742  -10.970  1.018498  0.259116   75.009   90.253  19.21
2459203.291667  2020-12-19T19:00:00   -76.70833  172.751  -10.980  1.018606  0.259061   74.985   90.281  19.21
2459203.333333  2020-12-19T20:00:00   -76.66667  172.760  -10.991  1.018715  0.259006   74.961   90.310  19.21
2459203.375000  2020-12-19T21:00:00   -76.62500  172.769  -11.001  1.018823  0.258951   74.937   90.339  19.21
2459203.416667  2020-12-19T22:00:00   -76.58333  172.778  -11.012  1.018932  0.258896   74.913   90.368  19.21
2459203.458333  2020-12-19T23:00:00   -76.54167  172.787  -11.022  1.019040  0.258840   74.889   90.397  19.21
2459203.500000  2020-12-20T00:00:00   -76.50000  172.797  -11.033  1.019149  0.258785   74.865   90.426  19.20
2459203.541667  2020-12-20T01:00:00   -76.45833  172.806  -11.043  1.019257  0.258730   74.841   90.455  19.20
2459203.583333  2020-12-20T02:00:00   -76.41667  172.815  -11.053  1.019365  0.258674   74.817   90.484  19.20
2459203.625000  2020-12-20T03:00:00   -76.37500  172.824  -11.064  1.019473  0.258618   74.793   90.513  19.20
2459203.666667  2020-12-20T04:00:00   -76.33333  172.833  -11.074  1.019581  0.258563   74.769   90.541  19.20
2459203.708333  2020-12-20T05:00:00   -76.29167  172.842  -11.085  1.019689  0.258507   74.745   90.570  19.20
2459203.750000  2020-12-20T06:00:00   -76.25000  172.851  -11.095  1.019797  0.258451   74.721   90.599  19.20
2459203.791667  2020-12-20T07:00:00   -76.20833  172.860  -11.106  1.019905  0.258394   74.697   90.628  19.20
2459203.833333  2020-12-20T08:00:00   -76.16667  172.869  -11.116  1.020013  0.258338   74.673   90.657  19.20
2459203.875000  2020-12-20T09:00:00   -76.12500  172.879  -11.127  1.020121  0.258282   74.649   90.686  19.19
2459203.916667  2020-12-20T10:00:00   -76.08333  172.888  -11.137  1.020228  0.258226   74.625   90.715  19.19
2459203.958333  2020-12-20T11:00:00   -76.04167  172.897  -11.148  1.020336  0.258169   74.601   90.744  19.19
2459204.000000  2020-12-20T12:00:00   -76.00000  172.906  -11.158  1.020444  0.258112   74.577   90.773  19.19
2459204.041667  2020-12-20T13:00:00   -75.95833  172.915  -11.169  1.020551  0.258056   74.553   90.802  19.19
2459204.083333  2020-12-20T14:00:00   -75.91667  172.924  -11.179  1.020659  0.257999   74.529   90.831  19.19
2459204.125000  2020-12-20T15:00:00   -75.87500  172.933  -11.190  1.020766  0.257942   74.505   90.860  19.19
2459204.166667  2020-12-20T16:00:00   -75.83333  172.942  -11.200  1.020873  0.257885   74.481   90.889  19.19
2459204.208333  2020-12-20T17:00:00   -75.79167  172.951  -11.211  1.020981  0.257827   74.457   90.918  19.19
2459204.250000  2020-12-20T18:00:00   -75.75000  172.960  -11.221  1.021088  0.257770   74.433   90.947  19.19
2459204.291667  2020-12-20T19:00:00   -75.70833  172.969  -11.232  1.021195  0.257713   74.409   90.976  19.18
2459204.333333  2020-12-20T20:00:00   -75.66667  172.978  -11.242  1.021302  0.257655   74.385   91.005  19.18
2459204.375000  2020-12-20T21:00:00   -75.62500  172.987  -11.253  1.021409  0.257598   74.361   91.034  19.18
2459204.416667  2020-12-20T22:00:00   -75.58333  172.996  -11.263  1.021516  0.257540   74.337   91.063  19.18
2459204.458333  2020-12-20T23:00:00   -75.54167  173.005  -11.274  1.021623  0.257482   74.313   91.092  19.18
2459204.500000  2020-12-21T00:00:00   -75.50000  173.014  -11.284  1.021730  0.257424   74.289   91.121  19.18
2459204.541667  2020-12-21T01:00:00   -75.45833  173.023  -11.295  1.021836  0.257366   74.265   91.150  19.18
2459204.583333  2020-12-21T02:00:00   -75.41667  173.032  -11.305  1.021943  0.257308   74.241   91.179  19.18
2459204.625000  2020-12-21T03:00:00   -75.37500  173.041  -11.316  1.022050  0.257250   74.217   91.208  19.18
2459204.666667  2020-12-21T04:00:00   -75.33333  173.050  -11.326  1.022156  0.257191   74.194   91.237  19.17
2459204.708333  2020-12-21T05:00:00   -75.29167  173.059  -11.337  1.022263  0.257133   74.170   91.266  19.17
2459204.750000  2020-12-21T06:00:00   -75.25000  173.068  -11.347  1.022369  0.257074   74.146   91.295  19.17
2459204.791667  2020-12-21T07:00:00   -75.20833  173.076  -11.357  1.022475  0.257016   74.122   91.324  19.17
2459204.833333  2020-12-21T08:00:00   -75.16667  173.085  -11.368  1.022582  0.256957   74.098   91.353  19.17
2459204.875000  2020-12-21T09:00:00   -75.12500  173.094  -11.378  1.022688  0.256898   74.074   91.382  19.17
2459204.916667  2020-12-21T10:00:00   -75.08333  173.103  -11.389  1.022794  0.256839   74.050   91.411  19.17
2459204.958333  2020-12-21T11:00:00   -75.04167  173.112  -11.399  1.022900  0.256780   74.026   91.440  19.17
2459205.000000  2020-12-21T12:00:00   -75.00000  173.121  -11.410  1.023006  0.256721   74.002   91.469  19.17
2459205.041667  2020-12-21T13:00:00   -74.95833  173.130  -11.420  1.023112  0.256662   73.978   91.498  19.17
2459205.083333  2020-12-21T14:00:00   -74.91667  173.139  -11.431  1.023218  0.256602   73.954   91.527  19.16
2459205.125000  2020-12-21T15:00:00   -74.87500  173.148  -11.441  1.023324  0.256543   73.930   91.556  19.16
2459205.166667  2020-12-21T16:00:00   -74.83333  173.156  -11.452  1.023430  0.256483   73.906   91.586  19.16
2459205.208333  2020-12-21T17:00:00   -74.79167  173.165  -11.462  1.023535  0.256423   73.883   91.615  19.16
2459205.250000  2020-12-21T18:00:00   -74.75000  173.174  -11.473  1.023641  0.256364   73.859   91.644  19.16
2459205.291667  2020-12-21T19:00:00   -74.70833  173.183  -11.483  1.023747  0.256304   73.835   91.673  19.16
2459205.333333  2020-12-21T20:00:00   -74.66667  173.192  -11.493  1.023852  0.256244   73.811   91.702  19.16
2459205.375000  2020-12-21T21:00:00   -74.62500  173.201  -11.504  1.023958  0.256183   73.787   91.731  19.16
2459205.416667  2020-12-21T22:00:00   -74.58333  173.209  -11.514  1.024063  0.256123   73.763   91.760  19.16
2459205.458333  2020-12-21T23:00:00   -74.54167  173.218  -11.525  1.024168  0.256063   73.739   91.789  19.15
2459205.500000  2020-12-22T00:00:00   -74.50000  173.227  -11.535  1.024274  0.256002   73.715   91.818  19.15
2459205.541667  2020-12-22T01:00:00   -74.45833  173.236  -11.546  1.024379  0.255942   73.691   91.848  19.15
2459205.583333  2020-12-22T02:00:00   -74.41667  173.245  -11.556  1.024484  0.255881   73.667   91.877  19.15
2459205.625000  2020-12-22T03:00:00   -74.37500  173.253  -11.567  1.024589  0.255821   73.644   91.906  19.15
2459205.666667  2020-12-22T04:00:00   -74.33333  173.262  -11.577  1.024694  0.255760   73.620   91.935  19.15
2459205.708333  2020-12-22T05:00:00   -74.29167  173.271  -11.587  1.024799  0.255699   73.596   91.964  19.15
2459205.750000  2020-12-22T06:00:00   -74.25000  173.280  -11.598  1.024904  0.255638   73.572   91.993  19.15
2459205.791667  2020-12-22T07:00:00   -74.20833  173.288  -11.608  1.025009  0.255576   73.548   92.023  19.15
2459205.833333  2020-12-22T08:00:00   -74.16667  173.297  -11.619  1.025113  0.255515   73.524   92.052  19.15
2459205.875000  2020-12-22T09:00:00   -74.12500  173.306  -11.629  1.025218  0.255454   73.500   92.081  19.14
2459205.916667  2020-12-22T10:00:00   -74.08333  173.315  -11.640  1.025323  0.255392   73.476   92.110  19.14
2459205.958333  2020-12-22T11:00:00   -74.04167  173.323  -11.650  1.025427  0.255331   73.453   92.139  19.14
2459206.000000  2020-12-22T12:00:00   -74.00000  173.332  -11.661  1.025532  0.255269   73.429   92.169  19.14
2459206.041667  2020-12-22T13:00:00   -73.95833  173.341  -11.671  1.025636  0.255207   73.405   92.198  19.14
2459206.083333  2020-12-22T14:00:00   -73.91667  173.349  -11.681  1.025740  0.255145   73.381   92.227  19.14
2459206.125000  2020-12-22T15:00:00   -73.87500  173.358  -11.692  1.025845  0.255083   73.357   92.256  19.14
2459206.166667  2020-12-22T16:00:00   -73.83333  173.367  -11.702  1.025949  0.255021   73.333   92.286  19.14
2459206.208333  2020-12-22T17:00:00   -73.79167  173.375  -11.713  1.026053  0.254959   73.309   92.315  19.14
2459206.250000  2020-12-22T18:00:00   -73.75000  173.384  -11.723  1.026157  0.254897   73.285   92.344  19.13
2459206.291667  2020-12-22T19:00:00   -73.70833  173.393  -11.734  1.026261  0.254835   73.262   92.373  19.13
2459206.333333  2020-12-22T20:00:00   -73.66667  173.401  -11.744  1.026365  0.254772   73.238   92.403  19.13
