  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2458801.211806  2019-11-13T17:05:00   -24.83333  161.415   -0.186  2.081224  2.238417   26.161   68.018   4.78
2458801.253473  2019-11-13T18:05:00   -24.79167  161.433   -0.214  2.080979  2.237858   26.167   68.033   4.78
2458801.295139  2019-11-13T19:05:00   -24.75000  161.452   -0.242  2.080734  2.237299   26.173   68.048   4.78
2458801.336806  2019-11-13T20:05:00   -24.70833  161.470   -0.270  2.080490  2.236741   26.179   68.063   4.78
2458801.378473  2019-11-13T21:05:00   -24.66667  161.488   -0.298  2.080246  2.236183   26.185   68.078   4.78
2458801.420139  2019-11-13T22:05:00   -24.62500  161.507   -0.326  2.080002  2.235626   26.191   68.093   4.78
2458801.461806  2019-11-13T23:05:00   -24.58333  161.525   -0.354  2.079759  2.235069   26.197   68.108   4.78
2458801.503473  2019-11-14T00:05:00   -24.54167  161.543   -0.382  2.079516  2.234513   26.203   68.123   4.78
2458801.545139  2019-11-14T01:05:00   -24.50000  161.562   -0.410  2.079274  2.233957   26.209   68.138   4.78
2458801.586806  2019-11-14T02:05:00   -24.45833  161.580   -0.438  2.079032  2.233401   26.215   68.153   4.78
2458801.628473  2019-11-14T03:05:00   -24.41667  161.598   -0.466  2.078790  2.232846   26.221   68.167   4.78
2458801.670139  2019-11-14T04:05:00   -24.37500  161.617   -0.494  2.078549  2.232292   26.227   68.182   4.78
2458801.711806  2019-11-14T05:05:00   -24.33333  161.635   -0.522  2.078308  2.231738   26.233   68.197   4.78
2458801.753473  2019-11-14T06:05:00   -24.29167  161.653   -0.550  2.078067  2.231184   26.239   68.212   4.78
2458801.795139  2019-11-14T07:05:00   -24.25000  161.672   -0.578  2.077827  2.230631   26.245   68.227   4.77
2458801.836806  2019-11-14T08:05:00   -24.20833  161.690   -0.606  2.077587  2.230079   26.251   68.242   4.77
2458801.878473  2019-11-14T09:05:00   -24.16667  161.708   -0.634  2.077348  2.229526   26.257   68.257   4.77
2458801.920139  2019-11-14T10:05:00   -24.12500  161.726   -0.663  2.077109  2.228975   26.263   68.272   4.77
2458801.961806  2019-11-14T11:05:00   -24.08333  161.745   -0.691  2.076870  2.228423   26.269   68.287   4.77
2458802.003473  2019-11-14T12:05:00   -24.04167  161.763   -0.719  2.076632  2.227873   26.275   68.302   4.77
2458802.045139  2019-11-14T13:05:00   -24.00000  161.781   -0.747  2.076394  2.227322   26.281   68.316   4.77
2458802.086806  2019-11-14T14:05:00   -23.95833  161.800   -0.775  2.076157  2.226773   26.286   68.331   4.77
2458802.128473  2019-11-14T15:05:00   -23.91667  161.818   -0.803  2.075920  2.226223   26.292   68.346   4.77
2458802.170139  2019-11-14T16:05:00   -23.87500  161.836   -0.832  2.075683  2.225674   26.298   68.361   4.77
2458802.211806  2019-11-14T17:05:00   -23.83333  161.855   -0.860  2.075447  2.225126   26.304   68.376   4.77
2458802.253473  2019-11-14T18:05:00   -23.79167  161.873   -0.888  2.075211  2.224578   26.310   68.391   4.77
2458802.295139  2019-11-14T19:05:00   -23.75000  161.891   -0.916  2.074975  2.224030   26.316   68.406   4.77
2458802.336806  2019-11-14T20:05:00   -23.70833  161.910   -0.944  2.074740  2.223483   26.322   68.421   4.77
2458802.378473  2019-11-14T21:05:00   -23.66667  161.928   -0.973  2.074505  2.222937   26.328   68.436   4.77
2458802.420139  2019-11-14T22:05:00   -23.62500  161.946   -1.001  2.074271  2.222391   26.333   68.450   4.77
2458802.461806  2019-11-14T23:05:00   -23.58333  161.965   -1.029  2.074037  2.221845   26.339   68.465   4.77
2458802.503473  2019-11-15T00:05:00   -23.54167  161.983   -1.058  2.073803  2.221300   26.345   68.480   4.77
2458802.545139  2019-11-15T01:05:00   -23.50000  162.001   -1.086  2.073570  2.220755   26.351   68.495   4.76
2458802.586806  2019-11-15T02:05:00   -23.45833  162.019   -1.114  2.073337  2.220211   26.357   68.510   4.76
2458802.628473  2019-11-15T03:05:00   -23.41667  162.038   -1.142  2.073105  2.219667   26.363   68.525   4.76
2458802.670139  2019-11-15T04:05:00   -23.37500  162.056   -1.171  2.072872  2.219124   26.368   68.540   4.76
2458802.711806  2019-11-15T05:05:00   -23.33333  162.074   -1.199  2.072641  2.218581   26.374   68.554   4.76
2458802.753473  2019-11-15T06:05:00   -23.29167  162.093   -1.227  2.072409  2.218038   26.380   68.569   4.76
2458802.795139  2019-11-15T07:05:00   -23.25000  162.111   -1.256  2.072179  2.217497   26.386   68.584   4.76
2458802.836806  2019-11-15T08:05:00   -23.20833  162.129   -1.284  2.071948  2.216955   26.392   68.599   4.76
2458802.878473  2019-11-15T09:05:00   -23.16667  162.147   -1.313  2.071718  2.216414   26.397   68.614   4.76
2458802.920139  2019-11-15T10:05:00   -23.12500  162.166   -1.341  2.071488  2.215874   26.403   68.629   4.76
2458802.961806  2019-11-15T11:05:00   -23.08333  162.184   -1.369  2.071259  2.215334   26.409   68.643   4.76
2458803.003473  2019-11-15T12:05:00   -23.04167  162.202   -1.398  2.071030  2.214794   26.415   68.658   4.76
2458803.045139  2019-11-15T13:05:00   -23.00000  162.221   -1.426  2.070801  2.214255   26.420   68.673   4.76
2458803.086806  2019-11-15T14:05:00   -22.95833  162.239   -1.455  2.070573  2.213716   26.426   68.688   4.76
2458803.128473  2019-11-15T15:05:00   -22.91667  162.257   -1.483  2.070345  2.213178   26.432   68.703   4.76
2458803.170139  2019-11-15T16:05:00   -22.87500  162.275   -1.511  2.070117  2.212641   26.438   68.718   4.76
2458803.211806  2019-11-15T17:05:00   -22.83333  162.294   -1.540  2.069890  2.212103   26.443   68.732   4.76
2458803.253473  2019-11-15T18:05:00   -22.79167  162.312   -1.568  2.069664  2.211567   26.449   68.747   4.75
2458803.295139  2019-11-15T19:05:00   -22.75000  162.330   -1.597  2.069437  2.211030   26.455   68.762   4.75
2458803.336806  2019-11-15T20:05:00   -22.70833  162.349   -1.625  2.069211  2.210495   26.461   68.777   4.75
2458803.378473  2019-11-15T21:05:00   -22.66667  162.367   -1.654  2.068986  2.209959   26.466   68.792   4.75
2458803.420139  2019-11-15T22:05:00   -22.62500  162.385   -1.682  2.068761  2.209425   26.472   68.806   4.75
2458803.461806  2019-11-15T23:05:00   -22.58333  162.403   -1.711  2.068536  2.208890   26.478   68.821   4.75
2458803.503473  2019-11-16T00:05:00   -22.54167  162.422   -1.739  2.068312  2.208356   26.483   68.836   4.75
2458803.545139  2019-11-16T01:05:00   -22.50000  162.440   -1.768  2.068088  2.207823   26.489   68.851   4.75
2458803.586806  2019-11-16T02:05:00   -22.45833  162.458   -1.796  2.067864  2.207290   26.495   68.866   4.75
2458803.628473  2019-11-16T03:05:00   -22.41667  162.476   -1.825  2.067641  2.206757   26.500   68.880   4.75
2458803.670139  2019-11-16T04:05:00   -22.37500  162.495   -1.853  2.067418  2.206225   26.506   68.895   4.75
2458803.711806  2019-11-16T05:05:00   -22.33333  162.513   -1.882  2.067195  2.205694   26.512   68.910   4.75
2458803.753473  2019-11-16T06:05:00   -22.29167  162.531   -1.911  2.066973  2.205163   26.517   68.925   4.75
2458803.795139  2019-11-16T07:05:00   -22.25000  162.549   -1.939  2.066752  2.204632   26.523   68.939   4.75
2458803.836806  2019-11-16T08:05:00   -22.20833  162.568   -1.968  2.066531  2.204102   26.529   68.954   4.75
2458803.878473  2019-11-16T09:05:00   -22.16667  162.586   -1.996  2.066310  2.203573   26.534   68.969   4.75
2458803.920139  2019-11-16T10:05:00   -22.12500  162.604   -2.025  2.066089  2.203044   26.540   68.984   4.75
2458803.961806  2019-11-16T11:05:00   -22.08333  162.623   -2.054  2.065869  2.202515   26.546   68.999   4.75
2458804.003473  2019-11-16T12:05:00   -22.04167  162.641   -2.082  2.065649  2.201987   26.551   69.013   4.74
2458804.045139  2019-11-16T13:05:00   -22.00000  162.659   -2.111  2.065430  2.201459   26.557   69.028   4.74
2458804.086806  2019-11-16T14:05:00   -21.95833  162.677   -2.140  2.065211  2.200932   26.562   69.043   4.74
2458804.128473  2019-11-16T15:05:00   -21.91667  162.696   -2.168  2.064993  2.200405   26.568   69.058   4.74
2458804.170139  2019-11-16T16:05:00   -21.87500  162.714   -2.197  2.064774  2.199879   26.574   69.072   4.74
2458804.211806  2019-11-16T17:05:00   -21.83333  162.732   -2.226  2.064557  2.199353   26.579   69.087   4.74
2458804.253473  2019-11-16T18:05:00   -21.79167  162.750   -2.254  2.064339  2.198828   26.585   69.102   4.74
2458804.295139  2019-11-16T19:05:00   -21.75000  162.769   -2.283  2.064122  2.198303   26.590   69.117   4.74
2458804.336806  2019-11-16T20:05:00   -21.70833  162.787   -2.312  2.063906  2.197778   26.596   69.131   4.74
2458804.378473  2019-11-16T21:05:00   -21.66667  162.805   -2.340  2.063689  2.197254   26.601   69.146   4.74
2458804.420139  2019-11-16T22:05:00   -21.62500  162.823   -2.369  2.063474  2.196731   26.607   69.161   4.74
2458804.461806  2019-11-16T23:05:00   -21.58333  162.842   -2.398  2.063258  2.196208   26.613   69.176   4.74
2458804.503473  2019-11-17T00:05:00   -21.54167  162.860   -2.427  2.063043  2.195686   26.618   69.190   4.74
2458804.545139  2019-11-17T01:05:00   -21.50000  162.878   -2.455  2.062829  2.195164   26.624   69.205   4.74
2458804.586806  2019-11-17T02:05:00   -21.45833  162.896   -2.484  2.062614  2.194642   26.629   69.220   4.74
2458804.628473  2019-11-17T03:05:00   -21.41667  162.914   -2.513  2.062400  2.194121   26.635   69.234   4.74
2458804.670139  2019-11-17T04:05:00   -21.37500  162.933   -2.542  2.062187  2.193601   26.640   69.249   4.74
2458804.711806  2019-11-17T05:05:00   -21.33333  162.951   -2.571  2.061974  2.193081   26.646   69.264   4.74
2458804.753473  2019-11-17T06:05:00   -21.29167  162.969   -2.599  2.061761  2.192561   26.651   69.279   4.74
2458804.795139  2019-11-17T07:05:00   -21.25000  162.987   -2.628  2.061549  2.192042   26.657   69.293   4.73
2458804.836806  2019-11-17T08:05:00   -21.20833  163.006   -2.657  2.061337  2.191523   26.662   69.308   4.73
2458804.878473  2019-11-17T09:05:00   -21.16667  163.024   -2.686  2.061125  2.191005   26.668   69.323   4.73
2458804.920139  2019-11-17T10:05:00   -21.12500  163.042   -2.715  2.060914  2.190488   26.673   69.337   4.73
2458804.961806  2019-11-17T11:05:00   -21.08333  163.060   -2.744  2.060704  2.189970   26.679   69.352   4.73
2458805.003473  2019-11-17T12:05:00   -21.04167  163.079   -2.773  2.060493  2.189454   26.684   69.367   4.73
2458805.045139  2019-11-17T13:05:00   -21.00000  163.097   -2.801  2.060283  2.188938   26.690   69.382   4.73
2458805.086806  2019-11-17T14:05:00   -20.95833  163.115   -2.830  2.060074  2.188422   26.695   69.396   4.73
2458805.128473  2019-11-17T15:05:00   -20.91667  163.133   -2.859  2.059865  2.187907   26.700   69.411   4.73
2458805.170139  2019-11-17T16:05:00   -20.87500  163.151   -2.888  2.059656  2.187392   26.706   69.426   4.73
2458805.211806  2019-11-17T17:05:00   -20.83333  163.170   -2.917  2.059448  2.186878   26.711   69.440   4.73
2458805.253473  2019-11-17T18:05:00   -20.79167  163.188   -2.946  2.059240  2.186364   26.717   69.455   4.73
2458805.295139  2019-11-17T19:05:00   -20.75000  163.206   -2.975  2.059032  2.185850   26.722   69.470   4.73
2458805.336806  2019-11-17T20:05:00   -20.70833  163.224   -3.004  2.058825  2.185338   26.728   69.484   4.73
2458805.378473  2019-11-17T21:05:00   -20.66667  163.243   -3.033  2.058618  2.184825   26.733   69.499   4.73
2458805.420139  2019-11-17T22:05:00   -20.62500  163.261   -3.062  2.058412  2.184313   26.738   69.514   4.73
2458805.461806  2019-11-17T23:05:00   -20.58333  163.279   -3.091  2.058206  2.183802   26.744   69.528   4.73
2458805.503473  2019-11-18T00:05:00   -20.54167  163.297   -3.120  2.058000  2.183291   26.749   69.543   4.73
2458805.545139  2019-11-18T01:05:00   -20.50000  163.315   -3.149  2.057795  2.182781   26.755   69.558   4.72
2458805.586806  2019-11-18T02:05:00   -20.45833  163.334   -3.178  2.057590  2.182271   26.760   69.572   4.72
2458805.628473  2019-11-18T03:05:00   -20.41667  163.352   -3.207  2.057385  2.181761   26.765   69.587   4.72
2458805.670139  2019-11-18T04:05:00   -20.37500  163.370   -3.236  2.057181  2.181252   26.771   69.602   4.72
2458805.711806  2019-11-18T05:05:00   -20.33333  163.388   -3.265  2.056978  2.180744   26.776   69.616   4.72
2458805.753473  2019-11-18T06:05:00   -20.29167  163.406   -3.294  2.056775  2.180236   26.781   69.631   4.72
2458805.795139  2019-11-18T07:05:00   -20.25000  163.425   -3.323  2.056572  2.179729   26.787   69.646   4.72
2458805.836806  2019-11-18T08:05:00   -20.20833  163.443   -3.352  2.056369  2.179222   26.792   69.660   4.72
2458805.878473  2019-11-18T09:05:00   -20.16667  163.461   -3.381  2.056167  2.178715   26.797   69.675   4.72
2458805.920139  2019-11-18T10:05:00   -20.12500  163.479   -3.410  2.055965  2.178209   26.803   69.690   4.72
2458805.961806  2019-11-18T11:05:00   -20.08333  163.497   -3.439  2.055764  2.177704   26.808   69.704   4.72
2458806.003473  2019-11-18T12:05:00   -20.04167  163.516   -3.468  2.055563  2.177198   26.813   69.719   4.72
2458806.045139  2019-11-18T13:05:00   -20.00000  163.534   -3.497  2.055363  2.176694   26.819   69.733   4.72
2458806.086806  2019-11-18T14:05:00   -19.95833  163.552   -3.527  2.055163  2.176190   26.824   69.748   4.72
2458806.128473  2019-11-18T15:05:00   -19.91667  163.570   -3.556  2.054963  2.175686   26.829   69.763   4.72
2458806.170139  2019-11-18T16:05:00   -19.87500  163.588   -3.585  2.054764  2.175183   26.835   69.777   4.72
2458806.211806  2019-11-18T17:05:00   -19.83333  163.607   -3.614  2.054565  2.174681   26.840   69.792   4.72
2458806.253473  2019-11-18T18:05:00   -19.79167  163.625   -3.643  2.054366  2.174178   26.845   69.807   4.72
2458806.295139  2019-11-18T19:05:00   -19.75000  163.643   -3.672  2.054168  2.173677   26.850   69.821   4.72
2458806.336806  2019-11-18T20:05:00   -19.70833  163.661   -3.701  2.053971  2.173176   26.856   69.836   4.71
2458806.378473  2019-11-18T21:05:00   -19.66667  163.679   -3.731  2.053773  2.172675   26.861   69.850   4.71
2458806.420139  2019-11-18T22:05:00   -19.62500  163.697   -3.760  2.053576  2.172175   26.866   69.865   4.71
2458806.461806  2019-11-18T23:05:00   -19.58333  163.716   -3.789  2.053380  2.171675   26.871   69.880   4.71
2458806.503473  2019-11-19T00:05:00   -19.54167  163.734   -3.818  2.053184  2.171176   26.877   69.894   4.71
2458806.545139  2019-11-19T01:05:00   -19.50000  163.752   -3.847  2.052988  2.170677   26.882   69.909   4.71
2458806.586806  2019-11-19T02:05:00   -19.45833  163.770   -3.877  2.052793  2.170179   26.887   69.923   4.71
2458806.628473  2019-11-19T03:05:00   -19.41667  163.788   -3.906  2.052598  2.169681   26.892   69.938   4.71
2458806.670139  2019-11-19T04:05:00   -19.37500  163.806   -3.935  2.052403  2.169184   26.897   69.953   4.71
2458806.711806  2019-11-19T05:05:00   -19.33333  163.825   -3.964  2.052209  2.168687   26.903   69.967   4.71
2458806.753473  2019-11-19T06:05:00   -19.29167  163.843   -3.994  2.052015  2.168191   26.908   69.982   4.71
2458806.795139  2019-11-19T07:05:00   -19.25000  163.861   -4.023  2.051822  2.167695   26.913   69.996   4.71
2458806.836806  2019-11-19T08:05:00   -19.20833  163.879   -4.052  2.051629  2.167200   26.918   70.011   4.71
2458806.878473  2019-11-19T09:05:00   -19.16667  163.897   -4.082  2.051437  2.166705   26.923   70.026   4.71
2458806.920139  2019-11-19T10:05:00   -19.12500  163.915   -4.111  2.051244  2.166211   26.929   70.040   4.71
2458806.961806  2019-11-19T11:05:00   -19.08333  163.934   -4.140  2.051053  2.165717   26.934   70.055   4.71
2458807.003473  2019-11-19T12:05:00   -19.04167  163.952   -4.170  2.050861  2.165224   26.939   70.069   4.71
2458807.045139  2019-11-19T13:05:00   -19.00000  163.970   -4.199  2.050670  2.164731   26.944   70.084   4.71
2458807.086806  2019-11-19T14:05:00   -18.95833  163.988   -4.228  2.050480  2.164239   26.949   70.098   4.71
2458807.128473  2019-11-19T15:05:00   -18.91667  164.006   -4.258  2.050290  2.163747   26.954   70.113   4.71
2458807.170139  2019-11-19T16:05:00   -18.87500  164.024   -4.287  2.050100  2.163256   26.959   70.128   4.70
2458807.211806  2019-11-19T17:05:00   -18.83333  164.043   -4.316  2.049911  2.162765   26.965   70.142   4.70
2458807.253473  2019-11-19T18:05:00   -18.79167  164.061   -4.346  2.049722  2.162275   26.970   70.157   4.70
2458807.295139  2019-11-19T19:05:00   -18.75000  164.079   -4.375  2.049533  2.161785   26.975   70.171   4.70
2458807.336806  2019-11-19T20:05:00   -18.70833  164.097   -4.404  2.049345  2.161295   26.980   70.186   4.70
2458807.378473  2019-11-19T21:05:00   -18.66667  164.115   -4.434  2.049157  2.160807   26.985   70.200   4.70
2458807.420139  2019-11-19T22:05:00   -18.62500  164.133   -4.463  2.048970  2.160318   26.990   70.215   4.70
2458807.461806  2019-11-19T23:05:00   -18.58333  164.152   -4.493  2.048783  2.159830   26.995   70.229   4.70
2458807.503473  2019-11-20T00:05:00   -18.54167  164.170   -4.522  2.048596  2.159343   27.000   70.244   4.70
2458807.545139  2019-11-20T01:05:00   -18.50000  164.188   -4.552  2.048410  2.158856   27.005   70.258   4.70
2458807.586806  2019-11-20T02:05:00   -18.45833  164.206   -4.581  2.048224  2.158370   27.010   70.273   4.70
2458807.628473  2019-11-20T03:05:00   -18.41667  164.224   -4.610  2.048039  2.157884   27.015   70.288   4.70
2458807.670139  2019-11-20T04:05:00   -18.37500  164.242   -4.640  2.047854  2.157399   27.020   70.302   4.70
2458807.711806  2019-11-20T05:05:00   -18.33333  164.260   -4.669  2.047669  2.156914   27.025   70.317   4.70
