  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2458549.752778  2019-03-07T06:04:00   -79.70833  337.127    3.306  0.453951  1.357030   30.365   13.372  16.76
2458549.794444  2019-03-07T07:04:00   -79.66667  337.202    3.323  0.453163  1.356496   30.358   13.345  16.75
2458549.836111  2019-03-07T08:04:00   -79.62500  337.277    3.340  0.452373  1.355963   30.350   13.318  16.75
2458549.877778  2019-03-07T09:04:00   -79.58333  337.352    3.357  0.451583  1.355429   30.343   13.291  16.74
2458549.919444  2019-03-07T10:04:00   -79.54167  337.427    3.374  0.450792  1.354895   30.335   13.264  16.74
2458549.961111  2019-03-07T11:04:00   -79.50000  337.503    3.390  0.450001  1.354360   30.327   13.237  16.73
2458550.002778  2019-03-07T12:04:00   -79.45833  337.578    3.407  0.449209  1.353826   30.319   13.210  16.73
2458550.044444  2019-03-07T13:04:00   -79.41667  337.654    3.424  0.448416  1.353291   30.311   13.183  16.72
2458550.086111  2019-03-07T14:04:00   -79.37500  337.729    3.441  0.447623  1.352756   30.303   13.156  16.72
2458550.127778  2019-03-07T15:04:00   -79.33333  337.805    3.457  0.446829  1.352220   30.295   13.129  16.71
2458550.169444  2019-03-07T16:04:00   -79.29167  337.881    3.474  0.446034  1.351684   30.286   13.101  16.71
2458550.211111  2019-03-07T17:04:00   -79.25000  337.957    3.491  0.445239  1.351149   30.278   13.074  16.70
2458550.252778  2019-03-07T18:04:00   -79.20833  338.033    3.507  0.444443  1.350612   30.269   13.047  16.70
2458550.294444  2019-03-07T19:04:00   -79.16667  338.109    3.524  0.443646  1.350076   30.260   13.019  16.69
2458550.336111  2019-03-07T20:04:00   -79.12500  338.185    3.541  0.442849  1.349539   30.252   12.992  16.69
2458550.377778  2019-03-07T21:04:00   -79.08333  338.262    3.557  0.442052  1.349002   30.243   12.965  16.68
2458550.419444  2019-03-07T22:04:00   -79.04167  338.338    3.574  0.441253  1.348465   30.234   12.937  16.68
2458550.461111  2019-03-07T23:04:00   -79.00000  338.415    3.590  0.440454  1.347927   30.224   12.909  16.67
2458550.502778  2019-03-08T00:04:00   -78.95833  338.491    3.607  0.439655  1.347389   30.215   12.882  16.67
2458550.544444  2019-03-08T01:04:00   -78.91667  338.568    3.623  0.438855  1.346851   30.206   12.854  16.66
2458550.586111  2019-03-08T02:04:00   -78.87500  338.645    3.639  0.438054  1.346313   30.196   12.826  16.66
2458550.627778  2019-03-08T03:04:00   -78.83333  338.722    3.656  0.437252  1.345774   30.187   12.799  16.65
2458550.669444  2019-03-08T04:04:00   -78.79167  338.799    3.672  0.436450  1.345235   30.177   12.771  16.65
2458550.711111  2019-03-08T05:04:00   -78.75000  338.876    3.688  0.435648  1.344695   30.167   12.743  16.64
2458550.752778  2019-03-08T06:04:00   -78.70833  338.953    3.705  0.434844  1.344156   30.157   12.715  16.64
2458550.794444  2019-03-08T07:04:00   -78.66667  339.030    3.721  0.434040  1.343616   30.147   12.687  16.63
2458550.836111  2019-03-08T08:04:00   -78.62500  339.108    3.737  0.433236  1.343075   30.137   12.659  16.63
2458550.877778  2019-03-08T09:04:00   -78.58333  339.186    3.753  0.432431  1.342535   30.127   12.631  16.62
2458550.919444  2019-03-08T10:04:00   -78.54167  339.263    3.769  0.431625  1.341994   30.116   12.603  16.62
2458550.961111  2019-03-08T11:04:00   -78.50000  339.341    3.786  0.430819  1.341453   30.106   12.575  16.61
2458551.002778  2019-03-08T12:04:00   -78.45833  339.419    3.802  0.430012  1.340911   30.095   12.547  16.61
2458551.044444  2019-03-08T13:04:00   -78.41667  339.497    3.818  0.429205  1.340369   30.084   12.519  16.60
2458551.086111  2019-03-08T14:04:00   -78.37500  339.575    3.834  0.428396  1.339827   30.074   12.490  16.60
2458551.127778  2019-03-08T15:04:00   -78.33333  339.653    3.850  0.427588  1.339284   30.063   12.462  16.59
2458551.169444  2019-03-08T16:04:00   -78.29167  339.731    3.866  0.426779  1.338741   30.052   12.434  16.59
2458551.211111  2019-03-08T17:04:00   -78.25000  339.810    3.882  0.425969  1.338197   30.041   12.406  16.58
2458551.252778  2019-03-08T18:04:00   -78.20833  339.888    3.897  0.425158  1.337654   30.029   12.377  16.58
2458551.294444  2019-03-08T19:04:00   -78.16667  339.967    3.913  0.424347  1.337110   30.018   12.349  16.57
2458551.336111  2019-03-08T20:04:00   -78.12500  340.046    3.929  0.423536  1.336565   30.006   12.320  16.56
2458551.377778  2019-03-08T21:04:00   -78.08333  340.124    3.945  0.422723  1.336020   29.995   12.292  16.56
2458551.419444  2019-03-08T22:04:00   -78.04167  340.203    3.961  0.421911  1.335475   29.983   12.263  16.55
2458551.461111  2019-03-08T23:04:00   -78.00000  340.282    3.976  0.421097  1.334929   29.971   12.235  16.55
2458551.502778  2019-03-09T00:04:00   -77.95833  340.362    3.992  0.420283  1.334383   29.959   12.206  16.54
2458551.544444  2019-03-09T01:04:00   -77.91667  340.441    4.008  0.419469  1.333837   29.947   12.177  16.54
2458551.586111  2019-03-09T02:04:00   -77.87500  340.520    4.023  0.418654  1.333290   29.935   12.149  16.53
2458551.627778  2019-03-09T03:04:00   -77.83333  340.600    4.039  0.417838  1.332743   29.923   12.120  16.53
2458551.669444  2019-03-09T04:04:00   -77.79167  340.679    4.054  0.417022  1.332195   29.911   12.091  16.52
2458551.711111  2019-03-09T05:04:00   -77.75000  340.759    4.070  0.416205  1.331647   29.898   12.062  16.52
2458551.752778  2019-03-09T06:04:00   -77.70833  340.839    4.085  0.415388  1.331099   29.886   12.034  16.51
2458551.794444  2019-03-09T07:04:00   -77.66667  340.919    4.101  0.414570  1.330550   29.873   12.005  16.50
2458551.836111  2019-03-09T08:04:00   -77.62500  340.999    4.116  0.413752  1.330001   29.860   11.976  16.50
2458551.877778  2019-03-09T09:04:00   -77.58333  341.079    4.132  0.412933  1.329451   29.847   11.947  16.49
2458551.919444  2019-03-09T10:04:00   -77.54167  341.159    4.147  0.412113  1.328901   29.835   11.918  16.49
2458551.961111  2019-03-09T11:04:00   -77.50000  341.239    4.162  0.411293  1.328350   29.821   11.889  16.48
2458552.002778  2019-03-09T12:04:00   -77.45833  341.320    4.177  0.410472  1.327799   29.808   11.860  16.48
2458552.044444  2019-03-09T13:04:00   -77.41667  341.401    4.193  0.409651  1.327248   29.795   11.831  16.47
2458552.086111  2019-03-09T14:04:00   -77.37500  341.481    4.208  0.408830  1.326696   29.782   11.802  16.47
2458552.127778  2019-03-09T15:04:00   -77.33333  341.562    4.223  0.408007  1.326143   29.768   11.773  16.46
2458552.169444  2019-03-09T16:04:00   -77.29167  341.643    4.238  0.407185  1.325590   29.755   11.744  16.45
2458552.211111  2019-03-09T17:04:00   -77.25000  341.724    4.253  0.406361  1.325037   29.741   11.714  16.45
2458552.252778  2019-03-09T18:04:00   -77.20833  341.805    4.268  0.405537  1.324483   29.727   11.685  16.44
2458552.294444  2019-03-09T19:04:00   -77.16667  341.886    4.283  0.404713  1.323929   29.713   11.656  16.44
2458552.336111  2019-03-09T20:04:00   -77.12500  341.968    4.298  0.403888  1.323374   29.699   11.627  16.43
2458552.377778  2019-03-09T21:04:00   -77.08333  342.049    4.312  0.403063  1.322818   29.685   11.597  16.43
2458552.419444  2019-03-09T22:04:00   -77.04167  342.131    4.327  0.402237  1.322262   29.671   11.568  16.42
2458552.461111  2019-03-09T23:04:00   -77.00000  342.212    4.342  0.401411  1.321706   29.657   11.539  16.41
2458552.502778  2019-03-10T00:04:00   -76.95833  342.294    4.357  0.400584  1.321149   29.643   11.509  16.41
2458552.544444  2019-03-10T01:04:00   -76.91667  342.376    4.371  0.399756  1.320592   29.628   11.480  16.40
2458552.586111  2019-03-10T02:04:00   -76.87500  342.458    4.386  0.398928  1.320034   29.614   11.451  16.40
2458552.627778  2019-03-10T03:04:00   -76.83333  342.540    4.401  0.398100  1.319475   29.599   11.421  16.39
2458552.669444  2019-03-10T04:04:00   -76.79167  342.623    4.415  0.397271  1.318916   29.585   11.392  16.38
2458552.711111  2019-03-10T05:04:00   -76.75000  342.705    4.430  0.396442  1.318356   29.570   11.362  16.38
2458552.752778  2019-03-10T06:04:00   -76.70833  342.788    4.444  0.395612  1.317796   29.555   11.333  16.37
2458552.794444  2019-03-10T07:04:00   -76.66667  342.870    4.458  0.394781  1.317236   29.540   11.303  16.37
2458552.836111  2019-03-10T08:04:00   -76.62500  342.953    4.473  0.393950  1.316674   29.525   11.274  16.36
2458552.877778  2019-03-10T09:04:00   -76.58333  343.036    4.487  0.393119  1.316112   29.510   11.244  16.36
2458552.919444  2019-03-10T10:04:00   -76.54167  343.119    4.501  0.392287  1.315550   29.495   11.215  16.35
2458552.961111  2019-03-10T11:04:00   -76.50000  343.202    4.515  0.391455  1.314987   29.480   11.185  16.34
2458553.002778  2019-03-10T12:04:00   -76.45833  343.285    4.530  0.390622  1.314423   29.464   11.156  16.34
2458553.044444  2019-03-10T13:04:00   -76.41667  343.368    4.544  0.389789  1.313859   29.449   11.126  16.33
2458553.086111  2019-03-10T14:04:00   -76.37500  343.452    4.558  0.388956  1.313294   29.433   11.097  16.33
2458553.127778  2019-03-10T15:04:00   -76.33333  343.535    4.572  0.388122  1.312729   29.418   11.067  16.32
2458553.169444  2019-03-10T16:04:00   -76.29167  343.619    4.586  0.387287  1.312162   29.402   11.037  16.31
2458553.211111  2019-03-10T17:04:00   -76.25000  343.703    4.600  0.386452  1.311596   29.387   11.008  16.31
2458553.252778  2019-03-10T18:04:00   -76.20833  343.787    4.613  0.385617  1.311028   29.371   10.978  16.30
2458553.294444  2019-03-10T19:04:00   -76.16667  343.871    4.627  0.384781  1.310460   29.355   10.948  16.29
2458553.336111  2019-03-10T20:04:00   -76.12500  343.955    4.641  0.383945  1.309891   29.339   10.919  16.29
2458553.377778  2019-03-10T21:04:00   -76.08333  344.039    4.655  0.383108  1.309322   29.323   10.889  16.28
2458553.419444  2019-03-10T22:04:00   -76.04167  344.123    4.668  0.382271  1.308752   29.307   10.860  16.28
2458553.461111  2019-03-10T23:04:00   -76.00000  344.208    4.682  0.381433  1.308181   29.291   10.830  16.27
2458553.502778  2019-03-11T00:04:00   -75.95833  344.293    4.695  0.380595  1.307610   29.275   10.800  16.26
2458553.544444  2019-03-11T01:04:00   -75.91667  344.377    4.709  0.379757  1.307038   29.259   10.771  16.26
2458553.586111  2019-03-11T02:04:00   -75.87500  344.462    4.722  0.378918  1.306465   29.243   10.741  16.25
2458553.627778  2019-03-11T03:04:00   -75.83333  344.547    4.735  0.378079  1.305891   29.227   10.711  16.25
2458553.669444  2019-03-11T04:04:00   -75.79167  344.632    4.749  0.377240  1.305317   29.210   10.682  16.24
2458553.711111  2019-03-11T05:04:00   -75.75000  344.717    4.762  0.376400  1.304742   29.194   10.652  16.23
2458553.752778  2019-03-11T06:04:00   -75.70833  344.803    4.775  0.375560  1.304166   29.178   10.622  16.23
2458553.794444  2019-03-11T07:04:00   -75.66667  344.888    4.788  0.374719  1.303590   29.161   10.593  16.22
2458553.836111  2019-03-11T08:04:00   -75.62500  344.974    4.801  0.373878  1.303013   29.145   10.563  16.21
2458553.877778  2019-03-11T09:04:00   -75.58333  345.060    4.814  0.373037  1.302435   29.129   10.533  16.21
2458553.919444  2019-03-11T10:04:00   -75.54167  345.145    4.827  0.372195  1.301856   29.112   10.504  16.20
2458553.961111  2019-03-11T11:04:00   -75.50000  345.231    4.840  0.371353  1.301276   29.096   10.474  16.19
2458554.002778  2019-03-11T12:04:00   -75.45833  345.317    4.853  0.370511  1.300696   29.079   10.444  16.19
2458554.044444  2019-03-11T13:04:00   -75.41667  345.404    4.865  0.369668  1.300115   29.063   10.415  16.18
2458554.086111  2019-03-11T14:04:00   -75.37500  345.490    4.878  0.368825  1.299533   29.046   10.385  16.18
2458554.127778  2019-03-11T15:04:00   -75.33333  345.576    4.891  0.367982  1.298950   29.030   10.356  16.17
2458554.169444  2019-03-11T16:04:00   -75.29167  345.663    4.903  0.367138  1.298366   29.013   10.326  16.16
2458554.211111  2019-03-11T17:04:00   -75.25000  345.750    4.916  0.366294  1.297782   28.997   10.297  16.16
2458554.252778  2019-03-11T18:04:00   -75.20833  345.836    4.928  0.365450  1.297197   28.980   10.267  16.15
2458554.294444  2019-03-11T19:04:00   -75.16667  345.923    4.941  0.364606  1.296610   28.964   10.238  16.14
2458554.336111  2019-03-11T20:04:00   -75.12500  346.010    4.953  0.363761  1.296023   28.947   10.208  16.14
2458554.377778  2019-03-11T21:04:00   -75.08333  346.098    4.965  0.362916  1.295435   28.930   10.179  16.13
2458554.419444  2019-03-11T22:04:00   -75.04167  346.185    4.977  0.362070  1.294847   28.914   10.149  16.12
2458554.461111  2019-03-11T23:04:00   -75.00000  346.272    4.989  0.361225  1.294257   28.898   10.120  16.12
2458554.502778  2019-03-12T00:04:00   -74.95833  346.360    5.001  0.360379  1.293666   28.881   10.090  16.11
2458554.544444  2019-03-12T01:04:00   -74.91667  346.448    5.013  0.359532  1.293075   28.865   10.061  16.10
2458554.586111  2019-03-12T02:04:00   -74.87500  346.535    5.025  0.358686  1.292482   28.848   10.032  16.10
2458554.627778  2019-03-12T03:04:00   -74.83333  346.623    5.037  0.357839  1.291889   28.832   10.003  16.09
2458554.669444  2019-03-12T04:04:00   -74.79167  346.711    5.049  0.356993  1.291295   28.816    9.973  16.08
2458554.711111  2019-03-12T05:04:00   -74.75000  346.800    5.060  0.356146  1.290699   28.799    9.944  16.08
2458554.752778  2019-03-12T06:04:00   -74.70833  346.888    5.072  0.355298  1.290103   28.783    9.915  16.07
2458554.794444  2019-03-12T07:04:00   -74.66667  346.976    5.083  0.354451  1.289506   28.767    9.886  16.06
2458554.836111  2019-03-12T08:04:00   -74.62500  347.065    5.095  0.353603  1.288908   28.751    9.857  16.06
2458554.877778  2019-03-12T09:04:00   -74.58333  347.154    5.106  0.352755  1.288308   28.735    9.828  16.05
2458554.919444  2019-03-12T10:04:00   -74.54167  347.242    5.117  0.351907  1.287708   28.719    9.799  16.04
2458554.961111  2019-03-12T11:04:00   -74.50000  347.331    5.129  0.351059  1.287107   28.703    9.770  16.04
2458555.002778  2019-03-12T12:04:00   -74.45833  347.420    5.140  0.350211  1.286504   28.688    9.741  16.03
2458555.044444  2019-03-12T13:04:00   -74.41667  347.510    5.151  0.349362  1.285901   28.672    9.712  16.02
2458555.086111  2019-03-12T14:04:00   -74.37500  347.599    5.162  0.348513  1.285297   28.656    9.683  16.02
2458555.127778  2019-03-12T15:04:00   -74.33333  347.688    5.173  0.347665  1.284691   28.641    9.655  16.01
2458555.169444  2019-03-12T16:04:00   -74.29167  347.778    5.183  0.346816  1.284084   28.626    9.626  16.00
2458555.211111  2019-03-12T17:04:00   -74.25000  347.868    5.194  0.345967  1.283477   28.611    9.597  16.00
2458555.252778  2019-03-12T18:04:00   -74.20833  347.958    5.205  0.345117  1.282868   28.595    9.569  15.99
2458555.294444  2019-03-12T19:04:00   -74.16667  348.048    5.215  0.344268  1.282258   28.580    9.540  15.98
2458555.336111  2019-03-12T20:04:00   -74.12500  348.138    5.226  0.343419  1.281647   28.566    9.512  15.98
2458555.377778  2019-03-12T21:04:00   -74.08333  348.228    5.236  0.342569  1.281035   28.551    9.484  15.97
2458555.419444  2019-03-12T22:04:00   -74.04167  348.318    5.247  0.341720  1.280421   28.537    9.455  15.96
2458555.461111  2019-03-12T23:04:00   -74.00000  348.409    5.257  0.340870  1.279807   28.522    9.427  15.96
2458555.502778  2019-03-13T00:04:00   -73.95833  348.499    5.267  0.340021  1.279191   28.508    9.399  15.95
2458555.544444  2019-03-13T01:04:00   -73.91667  348.590    5.277  0.339171  1.278574   28.494    9.371  15.94
2458555.586111  2019-03-13T02:04:00   -73.87500  348.681    5.287  0.338322  1.277956   28.480    9.343  15.94
2458555.627778  2019-03-13T03:04:00   -73.83333  348.772    5.297  0.337472  1.277336   28.467    9.315  15.93
2458555.669444  2019-03-13T04:04:00   -73.79167  348.863    5.307  0.336622  1.276716   28.453    9.287  15.92
2458555.711111  2019-03-13T05:04:00   -73.75000  348.954    5.317  0.335773  1.276094   28.440    9.260  15.91
2458555.752778  2019-03-13T06:04:00   -73.70833  349.046    5.326  0.334923  1.275471   28.427    9.232  15.91
2458555.794444  2019-03-13T07:04:00   -73.66667  349.137    5.336  0.334074  1.274846   28.414    9.204  15.90
2458555.836111  2019-03-13T08:04:00   -73.62500  349.229    5.345  0.333224  1.274220   28.402    9.177  15.89
2458555.877778  2019-03-13T09:04:00   -73.58333  349.321    5.355  0.332375  1.273593   28.390    9.150  15.89
2458555.919444  2019-03-13T10:04:00   -73.54167  349.413    5.364  0.331525  1.272965   28.378    9.122  15.88
2458555.961111  2019-03-13T11:04:00   -73.50000  349.505    5.373  0.330676  1.272335   28.366    9.095  15.87
2458556.002778  2019-03-13T12:04:00   -73.45833  349.597    5.382  0.329827  1.271704   28.354    9.068  15.87
2458556.044444  2019-03-13T13:04:00   -73.41667  349.689    5.391  0.328978  1.271072   28.343    9.041  15.86
2458556.086111  2019-03-13T14:04:00   -73.37500  349.782    5.400  0.328129  1.270438   28.332    9.014  15.85
2458556.127778  2019-03-13T15:04:00   -73.33333  349.874    5.409  0.327280  1.269803   28.322    8.988  15.84
2458556.169444  2019-03-13T16:04:00   -73.29167  349.967    5.417  0.326431  1.269166   28.312    8.961  15.84
2458556.211111  2019-03-13T17:04:00   -73.25000  350.060    5.426  0.325583  1.268528   28.302    8.935  15.83
2458556.252778  2019-03-13T18:04:00   -73.20833  350.153    5.435  0.324735  1.267888   28.292    8.908  15.82
